ADM_CD,ADM_NM,lat,lon,area_km2
37030420,부항면,36.000579,127.935708,82.266
37030430,대덕면,35.915162,127.949551,97.7799
37030440,증산면,35.879027,128.030308,75.199
37030550,양금동,36.097223,128.108445,9.2499
37030560,대신동,36.145392,128.108896,23.3767
37030580,대곡동,36.115438,128.081996,13.8955
37030590,지좌동,36.116567,128.144297,10.0533
37030600,자산동,36.12407,128.124198,1.2956
37030610,평화남산동,36.121643,128.112617,2.1816
37030620,율곡동,36.124575,128.186493,4.3091
37040110,풍산읍,36.594007,128.585189,96.4187
37040310,와룡면,36.6304,128.792681,114.7913
37040320,북후면,36.678371,128.67582,77.2336
37040330,서후면,36.628241,128.656343,64.943
37040340,풍천면,36.525728,128.515863,94.9055
37040350,일직면,36.464473,128.637809,85.6096
37040360,남후면,36.528614,128.625534,64.3154
37040370,남선면,36.507828,128.753305,59.2904
37040380,임하면,36.510483,128.846864,92.4906
37040390,길안면,36.413094,128.915578,202.2021
37040400,임동면,36.578984,128.940085,152.0354
37040410,예안면,36.68425,128.912573,164.0708
37040420,도산면,36.748051,128.846699,103.1659
37040430,녹전면,36.750314,128.768562,71.4952
37040510,중구동,36.572969,128.749791,4.0149
37040520,명륜동,36.582852,128.738862,7.7221
37040540,용상동,36.561556,128.78661,26.6742
37040560,태화동,36.56075,128.708769,2.3665
37040580,평화동,36.571676,128.712187,0.8343
37040590,안기동,36.59404,128.713355,7.2247
37040600,옥동,36.558998,128.691855,4.3197
37040610,송하동,36.58024,128.689265,9.5645
37040620,서구동,36.564854,128.722506,1.5363
37040630,강남동,36.543637,128.717651,19.5104
37050110,선산읍,36.242495,128.292784,66.9573
37050120,고아읍,36.18423,128.328412,63.2665
37050130,산동읍,36.179293,128.454135,57.8553
37050310,무을면,36.267472,128.188526,44.581
37050320,옥성면,36.303532,128.261112,66.368
37050330,도개면,36.304364,128.353501,60.8224
37050340,해평면,36.221304,128.390649,68.7043
37050360,장천면,36.148097,128.513949,58.3851
37050510,송정동,36.118594,128.346576,1.5854
37050550,도량동,36.141973,128.327626,3.7396
37050560,지산동,36.13647,128.355714,5.8701
37050570,선주원남동,36.124652,128.304584,28.4873
37050590,형곡1동,36.114597,128.332468,1.7509
37050600,형곡2동,36.10351,128.334384,3.1531
37050610,신평1동,36.119821,128.361804,1.0162
37050620,신평2동,36.12582,128.366113,0.4089
37050660,광평동,36.109273,128.357323,1.9255
37050670,상모사곡동,36.092031,128.348422,5.6722
37050690,임오동,36.075203,128.365253,6.8386
37050700,인동동,36.098804,128.4459,20.3322
37050710,진미동,36.101869,128.409876,8.9178
37050720,양포동,36.133977,128.420712,20.8898
37050730,비산동,36.119225,128.380595,4.9298
37050740,공단동,36.096371,128.380741,8.907
37050750,원평동,36.127828,128.34031,1.8948
37060110,풍기읍,36.901992,128.488974,76.7006
37060310,이산면,36.817703,128.690435,54.1416
37060320,평은면,36.742068,128.70008,63.055
37060330,문수면,36.748633,128.624208,42.0208
37060340,장수면,36.779752,128.568386,41.926
37060350,안정면,36.84285,128.556878,43.8919
37060360,봉현면,36.827167,128.496891,51.8885
37060370,순흥면,36.933361,128.549412,54.2519
37060380,단산면,36.968371,128.594755,92.1673
37060390,부석면,36.990307,128.655633,91.7386
37060510,상망동,36.854688,128.638002,17.0614
37060530,하망동,36.823162,128.636977,1.3228
37060550,영주1동,36.829246,128.621089,1.0213
37060580,영주2동,36.820798,128.617882,0.9223
37060590,휴천1동,36.812837,128.648883,5.2628
37060600,휴천2동,36.807164,128.619439,2.0196
37060610,휴천3동,36.79599,128.636656,9.5628
37060620,가흥1동,36.802627,128.604883,6.4906
37060630,가흥2동,36.840548,128.600018,17.0919
37070110,금호읍,35.921719,128.899297,51.4822
37070310,청통면,35.994796,128.814891,67.1499
37070320,신녕면,36.054955,128.758808,80.7116
37070330,화산면,36.039529,128.855087,53.0558
37070340,화북면,36.130925,128.943631,87.0276
37070350,화남면,36.080982,128.896308,79.1801
37070360,자양면,36.101978,129.040474,88.9262
37070370,임고면,36.043113,129.03501,87.7164
37070380,고경면,35.983185,129.061689,119.9215
37070390,북안면,35.900638,129.003995,70.565
37070400,대창면,35.864109,128.919133,50.5749
37070510,동부동,35.986666,128.954894,10.712
37070520,중앙동,36.008787,128.930088,20.7558
37070530,서부동,35.97343,128.90408,15.0253
37070540,완산동,35.962169,128.95269,5.0757
37070550,남부동,35.928262,128.953432,27.1797
37080110,함창읍,36.549615,128.197808,43.4965
37080320,중동면,36.430638,128.286333,51.9487
37080330,낙동면,36.363856,128.237001,89.9426
37080340,청리면,36.32854,128.134858,39.5208
37080350,공성면,36.288028,128.07455,89.1274
37080360,외남면,36.359207,128.082395,33.1745
37080370,내서면,36.41372,128.050221,80.4646
37080380,모동면,36.298737,127.967846,70.5917
37080390,모서면,36.334753,127.9285,84.4902
37080400,화동면,36.393696,127.956875,56.1054
37080410,화서면,36.452967,127.951041,59.4115
37080420,화북면,36.579983,127.883376,98.8991
37080430,외서면,36.482853,128.068036,88.1166
37080440,은척면,36.536973,128.047314,54.0321
37080450,공검면,36.517338,128.134259,39.3998
37080460,이안면,36.574381,128.121066,52.511
37080470,화남면,36.451565,127.904481,54.5725
37080480,사벌국면,36.483242,128.221354,56.825
37080520,남원동,36.415979,128.126121,27.7142
37080530,북문동,36.448841,128.157449,14.4003
37080540,계림동,36.439396,128.183377,11.6398
37080550,동문동,36.424508,128.211523,18.0207
37080560,동성동,36.392448,128.182496,11.7113
37080570,신흥동,36.36796,128.158596,25.4533
37090110,문경읍,36.769702,128.127605,155.5119
37090120,가은읍,36.65994,128.01075,153.3493
37090310,영순면,36.565618,128.251347,38.8341
37090320,산양면,36.622594,128.258976,32.9481
37090330,호계면,36.665595,128.200961,53.633
37090340,산북면,36.713856,128.253446,112.2146
37090350,동로면,36.783083,128.29636,142.7205
37090360,마성면,36.686145,128.116249,75.1257
37090370,농암면,36.582904,127.980189,103.306
37090570,점촌1동,36.598491,128.19577,0.9194
37090580,점촌2동,36.584925,128.206941,4.5547
37090590,점촌3동,36.619971,128.198118,9.0111
37090600,점촌4동,36.624492,128.154003,29.7541
37090610,점촌5동,36.590147,128.185677,2.0439
37100110,하양읍,35.913687,128.787432,48.6689
37100120,진량읍,35.870627,128.834802,46.2662
37100130,압량읍,35.845018,128.778904,18.2298
37100310,와촌면,35.956816,128.797139,47.5993
37100320,자인면,35.822067,128.82435,22.0119
37100330,용성면,35.799981,128.901271,79.7065
37100340,남산면,35.771511,128.822373,37.9784
37100360,남천면,35.755743,128.738016,69.864
37100510,중앙동,35.822923,128.739715,0.9206
37100520,동부동,35.802318,128.769451,18.1278
37100530,서부1동,35.814156,128.724598,5.2505
37100540,남부동,35.803682,128.742998,3.7355
37100550,북부동,35.836783,128.752456,9.4456
37100560,중방동,35.82945,128.735384,1.1341
37100570,서부2동,35.831779,128.722535,1.867
37520110,의성읍,36.348985,128.699892,68.1977
37520310,단촌면,36.427784,128.698441,73.3941
37520320,점곡면,36.411712,128.767347,65.3177
37520330,옥산면,36.362666,128.832093,103.4548
37520340,사곡면,36.298085,128.795077,72.6306
37520350,춘산면,36.240572,128.817755,66.4001
37520360,가음면,36.220833,128.747774,41.3495
37520370,금성면,36.259726,128.684942,73.5395
37520380,봉양면,36.304699,128.609756,67.0246
37520390,비안면,36.338252,128.516588,65.3132
37520400,구천면,36.332209,128.422691,43.6342
37520410,단밀면,36.364847,128.353971,53.6888
37520420,단북면,36.395391,128.396775,23.9085
37520430,안계면,36.393792,128.461702,43.6785
37520440,다인면,36.459872,128.370169,89.5883
37520450,신평면,36.470128,128.512831,55.6229
37520460,안평면,36.386323,128.585669,100.9587
37520470,안사면,36.457093,128.455383,61.6019
37530110,청송읍,36.423028,129.098374,82.2182
37530320,부남면,36.295876,129.131368,122.5096
37530330,현동면,36.255517,129.029799,79.0202
37530340,현서면,36.228246,128.928948,112.5139
37530350,안덕면,36.319159,128.984846,107.7595
37530360,파천면,36.453025,129.027916,99.5758
37530370,진보면,36.524332,129.062308,109.6337
37530380,주왕산면,36.36224,129.165457,133.4811
37540110,영양읍,36.652535,129.171882,131.1962
37540310,입암면,36.599443,129.0596,79.8775
37540320,청기면,36.716091,129.041982,140.503
37540330,일월면,36.760783,129.126844,127.2117
37540340,수비면,36.78735,129.221925,217.8371
37540350,석보면,36.555333,129.172442,122.5118
37550110,영덕읍,36.437043,129.381685,66.9331
37550310,강구면,36.38149,129.368056,37.3895
37550320,남정면,36.313674,129.335867,73.7368
37550330,달산면,36.374282,129.272494,72.8271
37550340,지품면,36.458851,129.247711,150.1799
37550350,축산면,36.495388,129.382549,59.8584
37550360,영해면,36.531003,129.335363,64.2714
37550370,병곡면,36.607963,129.385586,66.5924
37550380,창수면,36.602681,129.296282,152.7373
37560110,화양읍,35.666049,128.716276,43.004
37560120,청도읍,35.628106,128.756573,86.4753
37560310,각남면,35.617177,128.655882,46.4181
37560320,풍각면,35.63787,128.577599,61.0696
37560330,각북면,35.698931,128.581882,50.6974
37560340,이서면,35.688946,128.66215,55.2484
37560350,운문면,35.711222,128.975278,148.9886
37560360,금천면,35.702438,128.897548,71.0955
37560370,매전면,35.664355,128.830305,129.9197
37570120,대가야읍,35.729201,128.256808,47.2006
37570310,덕곡면,35.782582,128.203843,38.6194
37570320,운수면,35.783206,128.296385,45.3758
37570330,성산면,35.756301,128.356355,48.1646
37570340,다산면,35.821662,128.419268,48.9798
37570350,개진면,35.715891,128.364625,39.4035
37570360,우곡면,35.660909,128.347264,47.7299
37570370,쌍림면,35.680164,128.231792,70.9694
37580110,성주읍,35.917992,128.280583,36.1575
37580310,선남면,35.903734,128.350941,66.4589
37580320,용암면,35.845289,128.314816,83.8775
37580330,수륜면,35.828055,128.202391,89.4615
37580340,가천면,35.866527,128.128036,64.0956
37580351,금수강산면,35.924272,128.124139,74.604
37580360,대가면,35.902316,128.215776,27.996
37580370,벽진면,35.973858,128.198352,62.3363
37580380,초전면,36.00716,128.248156,66.3403
37580390,월항면,35.97523,128.306874,41.18
37590110,왜관읍,35.977285,128.424072,54.0088
37590120,북삼읍,36.060201,128.330897,36.737
37590130,석적읍,36.051593,128.43399,49.7677
37590310,지천면,35.961625,128.487372,88.9508
37590320,동명면,36.009579,128.563162,63.4043
37590330,가산면,36.070133,128.542802,86.6611
37590360,약목면,36.028048,128.365124,30.1889
37590370,기산면,35.982728,128.356836,40.3151
37600110,예천읍,36.65666,128.453462,47.6667
37600121,호명읍,36.606733,128.475289,62.5741
37600310,용문면,36.706361,128.394413,71.2384
37600340,감천면,36.732841,128.516318,65.4731
37600350,보문면,36.677235,128.552089,65.2937
37600370,유천면,36.65305,128.365958,38.7155
37600380,용궁면,36.605371,128.304722,31.9923
37600390,개포면,36.609543,128.368751,36.3601
37600400,지보면,36.55327,128.389825,79.7861
37600410,풍양면,36.513182,128.303397,63.61
37600420,효자면,36.793829,128.422223,66.9996
37600430,은풍면,36.745108,128.442274,34.4805
37610110,봉화읍,36.890001,128.707361,74.7131
37610310,물야면,36.973283,128.733366,109.4764
37610320,봉성면,36.917617,128.809326,66.5258
37610330,법전면,36.909867,128.918235,70.4398
37610340,춘양면,37.003636,128.853347,167.6031
37610350,소천면,36.947364,129.026627,262.6754
37610360,석포면,37.05067,129.056828,150.2622
37610370,재산면,36.821819,129.000601,125.6342
37610380,명호면,36.839241,128.888143,114.7133
37610390,상운면,36.834813,128.774992,58.9086
37620110,울진읍,37.001059,129.346168,81.8624
37620120,평해읍,36.72981,129.437118,37.7792
37620310,북면,37.074429,129.308588,142.7447
37620330,근남면,36.945981,129.360443,58.6555
37620350,기성면,36.804668,129.408025,99.7161
37620360,온정면,36.717502,129.342684,132.1327
37620370,죽변면,37.053862,129.394814,18.6868
37620380,후포면,36.679355,129.427593,22.5288
37620390,금강송면,36.946528,129.207549,298.6018
37620400,매화면,36.863182,129.352505,101.7405
37630110,울릉읍,37.491799,130.898903,21.764
37630310,서면,37.490228,130.833432,27.8113
37630320,북면,37.524117,130.866744,24.2981
38030110,문산읍,35.157103,128.181502,36.8562
38030310,내동면,35.143668,128.04093,32.0336
38030320,정촌면,35.127309,128.113798,26.6435
38030330,금곡면,35.10428,128.188079,39.899
38030340,진성면,35.174885,128.230084,36.4349
38030350,일반성면,35.156505,128.28489,19.6181
38030360,이반성면,35.16499,128.334638,42.4932
38030370,사봉면,35.199567,128.278251,32.023
38030380,지수면,35.235631,128.263536,31.031
38030390,대곡면,35.26314,128.176015,55.7185
38030400,금산면,35.209469,128.158244,32.2637
38030410,집현면,35.253328,128.08704,46.3043
38030420,미천면,35.307377,128.111744,54.4799
38030430,명석면,35.254838,128.02106,69.1843
38030440,대평면,35.200348,127.9795,40.9693
38030450,수곡면,35.203264,127.929938,42.395
38030650,상평동,35.173237,128.114634,3.0309
38030660,초장동,35.211418,128.100325,12.3141
38030670,평거동,35.176036,128.060228,2.9462
38030680,신안동,35.184446,128.070344,1.132
38030690,이현동,35.198221,128.054129,5.7731
38030700,판문동,35.178409,128.0294,17.4798
38030710,가호동,35.156559,128.1117,8.6937
38030720,천전동,35.175545,128.085731,6.3853
38030730,성북동,35.19211,128.076705,1.1855
38030740,중앙동,35.195826,128.0904,2.0315
38030750,상봉동,35.203401,128.072792,2.6021
38030760,충무공동,35.175631,128.140987,4.3635
38030770,상대동,35.183367,128.111774,3.1729
38030780,하대동,35.191697,128.116315,2.9417
38050110,산양읍,34.794111,128.392461,40.3548
38050310,용남면,34.886878,128.452148,17.3594
38050320,도산면,34.906151,128.355392,38.8184
38050330,광도면,34.922116,128.408045,41.0231
38050340,욕지면,34.647215,128.258456,27.649
38050350,한산면,34.752291,128.500839,33.2749
38050360,사량면,34.830331,128.211201,28.0836
38050520,명정동,34.853308,128.406132,3.9729
38050530,중앙동,34.845887,128.423198,0.6704
38050540,정량동,34.846408,128.43594,2.0297
38050550,북신동,34.854546,128.423936,1.0557
38050560,무전동,34.860733,128.428521,1.8478
38050620,도천동,34.84448,128.392944,6.5727
38050630,미수동,34.824446,128.402031,2.5189
38050640,봉평동,34.824075,128.421907,3.8893
38060110,사천읍,35.092084,128.118116,30.0032
38060310,정동면,35.051221,128.136046,36.7077
38060320,사남면,35.027304,128.106237,42.5203
38060330,용현면,35.019713,128.068277,27.9208
38060340,축동면,35.106356,128.059263,23.2067
38060350,곤양면,35.072448,127.984909,61.4798
38060360,곤명면,35.120633,127.945866,69.7224
38060370,서포면,35.010904,127.967022,49.7284
38060510,동서동,34.935816,128.056001,10.2368
38060520,선구동,34.948194,128.076468,3.3867
38060530,동서금동,34.930034,128.079736,0.9801
38060550,벌용동,34.962712,128.100292,9.764
38060570,향촌동,34.943728,128.109153,12.7672
38060590,남양동,34.979494,128.075073,23.4353
38070110,진영읍,35.294579,128.739426,39.6946
38070320,주촌면,35.243073,128.822092,31.2101
38070330,진례면,35.242465,128.75807,44.5291
38070340,한림면,35.312339,128.807901,59.5527
38070350,생림면,35.343176,128.851442,50.6046
38070360,상동면,35.317868,128.918449,68.6485
38070370,대동면,35.260086,128.968124,48.6445
38070510,동상동,35.241653,128.887434,1.7363
38070520,회현동,35.230137,128.877637,1.1405
38070530,부원동,35.223864,128.888843,1.9931
38070540,내외동,35.236885,128.860886,5.3923
38070550,북부동,35.265577,128.869565,13.7557
38070560,칠산서부동,35.202329,128.858256,19.7
38070580,활천동,35.234393,128.900196,5.895
38070590,삼안동,35.254481,128.909266,11.2592
38070600,불암동,35.227142,128.923215,2.547
38070610,장유1동,35.204128,128.811297,13.4931
38070620,장유2동,35.189076,128.772889,19.8005
38070630,장유3동,35.169903,128.821653,22.076
38080110,삼랑진읍,35.426107,128.841268,78.7968
38080120,하남읍,35.379468,128.740466,36.628
38080310,부북면,35.522295,128.714997,55.5461
38080320,상동면,35.557336,128.785155,52.1929
38080330,산외면,35.522658,128.820613,35.4265
38080340,산내면,35.591827,128.924767,107.9278
38080350,단장면,35.505487,128.910689,142.532
38080360,상남면,35.421025,128.764021,56.063
38080370,초동면,35.418135,128.683896,48.4476
38080380,무안면,35.485981,128.64282,100.7762
38080390,청도면,35.559074,128.632416,57.7737
38080510,내일동,35.486051,128.792219,12.1428
38080520,내이동,35.49825,128.741641,3.2825
38080530,교동,35.508118,128.763184,4.6363
38080540,삼문동,35.483282,128.752651,2.6556
38080550,가곡동,35.474608,128.781264,6.2284
38090310,일운면,34.820466,128.695217,31.4954
38090320,동부면,34.79781,128.614162,53.0689
38090330,남부면,34.737438,128.614508,33.4895
38090340,거제면,34.850415,128.573631,37.3833
38090350,둔덕면,34.856895,128.512817,33.9347
38090360,사등면,34.905107,128.529354,35.1361
38090370,연초면,34.927114,128.652316,40.7225
38090380,하청면,34.968095,128.635017,29.5817
38090390,장목면,34.982689,128.695609,37.9903
38090530,능포동,34.880749,128.734627,3.4902
38090540,아주동,34.868039,128.691751,13.1586
38090550,옥포1동,34.887891,128.68665,2.0786
38090560,옥포2동,34.907982,128.698545,8.8676
38090570,장평동,34.89391,128.598447,7.8952
38090580,고현동,34.884263,128.622852,5.7419
38090590,상문동,34.850939,128.647856,20.8229
38090600,수양동,34.884796,128.65614,11.1995
38090610,장승포동,34.862399,128.72644,3.7538
38100120,물금읍,35.315559,129.000467,19.7782
38100310,동면,35.320796,129.072266,56.3947
38100320,원동면,35.420218,128.961302,148.6848
38100330,상북면,35.424658,129.044675,68.0296
38100340,하북면,35.462131,129.084752,69.6401
38100520,삼성동,35.365409,129.067752,16.0707
38100530,강서동,35.3848,129.011081,29.5583
38100540,서창동,35.408649,129.186228,22.1077
38100550,소주동,35.412661,129.145317,18.4379
38100560,평산동,35.383068,129.127895,10.7544
38100570,덕계동,35.370454,129.172454,13.31
38100580,중앙동,35.342722,129.06441,11.8217
38100590,양주동,35.334872,129.02844,1.8819
38111110,동읍,35.308368,128.669579,59.5814
38111310,북면,35.330881,128.606037,73.8031
38111320,대산면,35.34275,128.710555,33.8047
38111510,의창동,35.264902,128.612081,8.3343
38111520,팔룡동,35.238365,128.622968,10.1188
38111530,명곡동,35.255247,128.645274,6.4576
38111540,봉림동,35.248182,128.687104,11.9764
38112510,반송동,35.240109,128.667858,2.2989
38112520,중앙동,35.224169,128.66175,8.94
38112530,상남동,35.218183,128.687101,1.1493
38112540,사파동,35.220313,128.71118,8.1883
38112550,가음정동,35.208222,128.69418,2.9181
38112560,성주동,35.184449,128.715871,24.6947
38112570,웅남동,35.191564,128.633608,38.2179
38112580,용지동,35.231168,128.68599,2.6509
38113310,구산면,35.096128,128.577514,44.1302
38113320,진동면,35.133663,128.508449,32.6476
38113330,진북면,35.149424,128.459986,46.7469
38113340,진전면,35.131192,128.40291,78.4546
38113510,현동,35.154077,128.553409,19.5029
38113520,가포동,35.162034,128.574572,5.3953
38113530,월영동,35.177095,128.558335,2.7235
38113540,문화동,35.186582,128.557724,2.3405
38113570,완월동,35.198254,128.549943,2.7657
38113580,자산동,35.204571,128.560677,1.1545
38113640,합포동,35.211239,128.581122,0.5787
38113650,산호동,35.216921,128.584253,0.9242
38113660,반월중앙동,35.192905,128.563356,1.032
38113670,오동동,35.203664,128.574668,1.8079
38113680,교방동,35.210869,128.555562,2.7194
38114110,내서읍,35.230503,128.513357,56.0713
38114510,회원1동,35.220266,128.573872,0.6928
38114520,회원2동,35.219779,128.553557,3.4422
38114550,회성동,35.235081,128.547399,9.556
38114560,양덕1동,35.232602,128.58823,0.8281
38114570,양덕2동,35.225835,128.584427,1.733
38114580,합성1동,35.251409,128.574828,5.3162
38114590,합성2동,35.239586,128.593685,1.867
38114600,구암1동,35.257429,128.588468,2.3547
38114610,구암2동,35.248797,128.597674,0.7793
38114620,봉암동,35.223693,128.604799,6.3553
38114630,석전동,35.23214,128.571571,1.853
38115540,여좌동,35.168374,128.664377,5.2286
38115550,태백동,35.155993,128.674075,0.8574
38115560,경화동,35.160236,128.682551,3.0648
38115570,병암동,35.160004,128.691383,0.9755
38115580,석동,35.161038,128.70206,2.4026
38115590,이동,35.150396,128.697523,0.8281
38115600,자은동,35.152369,128.722482,5.359
38115610,덕산동,35.142732,128.705669,2.7919
38115620,풍호동,35.123712,128.707815,8.1381
38115630,웅천동,35.102469,128.746172,30.9882
38115640,웅동1동,35.136505,128.777978,32.7789
38115650,웅동2동,35.100519,128.812995,15.6188
38115660,충무동,35.147102,128.646387,18.479
38510110,의령읍,35.303468,128.263098,34.2168
38510310,가례면,35.355571,128.227121,35.5581
38510320,칠곡면,35.349745,128.184867,22.2702
38510330,대의면,35.367743,128.142965,35.8136
38510340,화정면,35.284364,128.216458,38.5051
38510350,용덕면,35.357079,128.279019,33.7099
38510360,정곡면,35.376697,128.334998,40.0887
38510370,지정면,35.392341,128.389412,46.8827
38510380,낙서면,35.48456,128.3899,23.3489
38510390,부림면,35.477703,128.331941,47.3389
38510400,봉수면,35.476526,128.266371,33.0957
38510410,궁류면,35.433122,128.231494,43.4765
38510420,유곡면,35.422796,128.29609,47.1024
38520110,가야읍,35.273501,128.395243,40.9269
38520120,칠원읍,35.294926,128.52797,50.4665
38520310,함안면,35.230388,128.42436,28.9569
38520320,군북면,35.258028,128.333406,79.9155
38520330,법수면,35.326958,128.350954,34.5485
38520340,대산면,35.347848,128.436341,47.4494
38520350,칠서면,35.35072,128.495482,35.8834
38520360,칠북면,35.354966,128.539147,32.2847
38520380,산인면,35.276505,128.453597,36.8326
38520390,여항면,35.195034,128.444912,28.2503
38530110,창녕읍,35.524189,128.519708,60.8634
38530120,남지읍,35.428909,128.432864,54.7066
38530310,고암면,35.570754,128.535276,43.9645
38530320,성산면,35.623388,128.520605,46.8062
38530330,대합면,35.594951,128.445521,46.306
38530340,이방면,35.568716,128.382546,46.4564
38530350,유어면,35.517669,128.4211,33.2896
38530360,대지면,35.542509,128.459012,18.0103
38530370,계성면,35.476503,128.514729,27.7048
38530380,영산면,35.447691,128.52538,29.2948
38530390,장마면,35.46849,128.470058,29.9031
38530400,도천면,35.42419,128.533693,25.4293
38530410,길곡면,35.402977,128.565956,27.4628
38530420,부곡면,35.416912,128.617043,39.6545
38540110,고성읍,34.977268,128.315616,44.1646
38540310,삼산면,34.944695,128.271599,35.8755
38540320,하일면,34.936349,128.191681,31.4863
38540330,하이면,34.937915,128.142516,38.8511
38540340,상리면,34.997206,128.199995,46.0051
38540350,대가면,35.02743,128.276687,52.2037
38540360,영현면,35.047761,128.218912,32.1062
38540370,영오면,35.103687,128.230687,22.6919
38540380,개천면,35.09678,128.286382,40.3897
38540390,구만면,35.093113,128.338111,21.5806
38540400,회화면,35.074997,128.387268,29.8147
38540410,마암면,35.045426,128.33454,33.8068
38540420,동해면,35.024737,128.444519,54.395
38540430,거류면,34.984423,128.382585,36.5875
38550110,남해읍,34.831758,127.890906,27.1738
38550310,이동면,34.788149,127.95319,46.9551
38550320,상주면,34.733249,127.979279,25.056
38550330,삼동면,34.795301,128.019954,51.3786
38550340,미조면,34.729768,128.03641,16.6837
38550350,남면,34.762649,127.878582,44.0645
38550360,서면,34.838278,127.842685,41.0952
38550370,고현면,34.889351,127.87211,29.2501
38550380,설천면,34.918604,127.899749,25.1902
38550390,창선면,34.868567,128.016673,55.8188
38560110,하동읍,35.085908,127.737562,29.3036
38560310,화개면,35.253924,127.647663,133.7555
38560320,악양면,35.171087,127.710167,52.4004
38560330,적량면,35.105462,127.766036,41.288
38560340,횡천면,35.120778,127.815822,34.3869
38560350,고전면,35.027225,127.815401,35.9826
38560360,금남면,34.97818,127.855089,43.6417
38560370,금성면,34.963264,127.798061,25.091
38560380,진교면,35.033621,127.893861,50.3962
38560390,양보면,35.069163,127.846594,34.2098
38560400,북천면,35.119927,127.871013,32.9163
38560410,청암면,35.196351,127.757362,75.3508
38560420,옥종면,35.194262,127.861345,87.774
38570110,산청읍,35.407449,127.900478,68.3293
38570310,차황면,35.47198,127.944415,48.4476
38570320,오부면,35.491048,127.892215,34.751
38570330,생초면,35.50921,127.848056,52.6709
38570340,금서면,35.419281,127.813172,75.9294
38570350,삼장면,35.339633,127.808451,102.786
38570360,시천면,35.276715,127.776747,126.6424
38570370,단성면,35.294623,127.916065,109.1379
38570380,신안면,35.342842,127.97869,71.8903
38570390,생비량면,35.350558,128.05589,44.0661
38570400,신등면,35.406273,128.001834,56.7238
38580110,함양읍,35.499954,127.703595,69.2934
38580310,마천면,35.374008,127.67958,107.5472
38580320,휴천면,35.445405,127.734713,61.7346
38580330,유림면,35.485625,127.782999,29.3464
38580340,수동면,35.558255,127.81132,48.9407
38580350,지곡면,35.578034,127.760077,41.9207
38580360,안의면,35.65656,127.803926,97.7526
38580370,서하면,35.632028,127.717461,70.6896
38580380,서상면,35.693426,127.67939,89.3035
38580390,백전면,35.567642,127.633631,55.6473
38580400,병곡면,35.556297,127.688301,48.2584
38590110,거창읍,35.697606,127.909222,55.5279
38590310,주상면,35.76631,127.915371,49.7786
38590320,웅양면,35.832273,127.924348,58.3803
38590330,고제면,35.848691,127.862598,58.3483
38590340,북상면,35.789612,127.766925,123.1245
38590350,위천면,35.74821,127.82384,54.3774
38590360,마리면,35.699789,127.84704,46.1249
38590370,남상면,35.620476,127.917083,68.0399
38590380,남하면,35.673817,127.974095,49.4908
38590390,신원면,35.565196,127.927954,73.7053
38590400,가조면,35.705322,128.029203,65.8856
38590410,가북면,35.794292,128.007883,96.1085
38600110,합천읍,35.607776,128.139482,52.8964
38600310,봉산면,35.609538,128.035726,80.5678
38600320,묘산면,35.661959,128.110706,49.7776
38600330,가야면,35.760021,128.098671,104.7761
38600340,야로면,35.717123,128.169226,47.6566
38600350,율곡면,35.595014,128.208096,73.4797
38600360,초계면,35.540571,128.24617,23.034
38600370,쌍책면,35.60896,128.26962,39.3081
38600380,덕곡면,35.631594,128.324224,26.7517
38600390,청덕면,35.559615,128.330705,57.0818
38600400,적중면,35.539764,128.285408,23.8929
38600410,대양면,35.511077,128.187088,56.9355
38600420,쌍백면,35.454821,128.15459,63.2216
38600430,삼가면,35.413378,128.111909,60.411
38600440,가회면,35.45974,128.032132,70.1134
38600450,대병면,35.527256,128.009364,63.0603
38600460,용주면,35.5395,128.100027,90.1088
39010110,한림읍,33.3767,126.284332,92.1888
39010120,애월읍,33.411255,126.393784,202.9284
39010130,구좌읍,33.498358,126.795798,187.4145
39010140,조천읍,33.472319,126.667435,151.0797
39010310,한경면,33.322535,126.222734,79.6559
39010320,추자면,33.956689,126.325753,8.5071
39010330,우도면,33.505689,126.955837,6.9084
39010510,일도1동,33.513096,126.527374,0.2939
39010520,일도2동,33.506477,126.541007,2.1939
39010530,이도1동,33.50549,126.527603,0.6677
39010540,이도2동,33.491374,126.532659,5.5817
39010550,삼도1동,33.502771,126.519455,0.8674
39010560,삼도2동,33.512679,126.521208,0.8397
39010570,용담1동,33.50863,126.514785,0.7029
39010580,용담2동,33.509342,126.499125,4.9342
39010590,건입동,33.516537,126.542899,2.9044
39010600,화북동,33.508503,126.564155,8.3539
39010610,삼양동,33.514221,126.591666,9.6298
39010620,봉개동,33.455736,126.610773,47.2882
39010630,아라동,33.435352,126.558348,69.8738
39010640,오라동,33.431551,126.518276,28.5545
39010650,연동,33.457733,126.495269,12.1408
39010660,노형동,33.432115,126.475951,45.0283
39010670,외도동,33.482863,126.440133,8.5057
39010680,이호동,33.494759,126.458525,2.7135
39010690,도두동,33.502129,126.477919,4.0765
39020110,대정읍,33.254795,126.247045,81.3713
39020120,남원읍,33.327864,126.666389,189.6735
39020130,성산읍,33.418105,126.865874,110.0104
39020310,안덕면,33.292047,126.347469,106.3424
39020320,표선면,33.374268,126.768985,136.4535
39020510,송산동,33.243957,126.592632,5.5361
39020520,정방동,33.246493,126.565641,0.4412
39020530,중앙동,33.250717,126.564615,0.3644
39020540,천지동,33.245369,126.5537,1.826
